indx,baseline_results,std_scale_results,min_max_results,robscale_results,pwr_transform_results,quant_transfmr_results
502,0.5749432045508757,0.7263026218539657,0.7004959301244389,0.6559637005918038,0.7293938729617974,0.6975253978616377
503,0.6017418186739689,0.7223837790168479,0.7136233280874436,0.6401295320813832,0.7471047106094727,0.7139036738658486
504,0.639409784209049,0.757382103536553,0.731307955117739,0.641302931914374,0.7578373766316328,0.7334137280316773
505,0.6078665170016319,0.732424595986836,0.6846392911213615,0.6344685853733916,0.7396015656971221,0.719005067117035
506,0.5598449712490863,0.7331903131443719,0.676740919001984,0.6557231807694016,0.7387692219499012,0.704092387122917
507,0.6238938799949617,0.7253489937799614,0.6841831969514518,0.6486404206652404,0.7382284160933148,0.7022753784845429
508,0.6056262009931798,0.7325523765033067,0.6922038686404308,0.6185085284906824,0.7199423473223887,0.7062061207019683
509,0.5922117306537276,0.6687754903609431,0.6774782906845191,0.6105725688019037,0.6983923211602742,0.6994411124296929
510,0.6009233631868156,0.7247939921906761,0.7160659295458432,0.664143687766254,0.7286404477518857,0.706897671767899
511,0.5785042091916685,0.7086276893119051,0.7010911916957259,0.6171031565620219,0.728747090695809,0.7044648638409947
512,0.602063536248898,0.710203073874194,0.6697823168744658,0.6545739654413167,0.7317223340276457,0.6942985314098773
513,0.5704571292327996,0.7561941484918455,0.6947712643090271,0.6872758830322342,0.7565906628672577,0.7069980074562036
514,0.5537238133187428,0.7402587515389142,0.70258699311726,0.6427933992793314,0.7450208915173712,0.7111829889836725
515,0.6104895215080739,0.7263903487458797,0.6879702036905354,0.7096797950200916,0.7352762065455724,0.7034527227571422
516,0.60096354694734,0.7249755196744575,0.6799933167403077,0.6937215404781422,0.7284297976915395,0.6872453379636989
517,0.5662472953151115,0.7171399318753643,0.6997293084959816,0.6252337863054556,0.7312042318306489,0.7115101202914008
518,0.5745112415989402,0.7302826687547284,0.67495962940051,0.6252215114430749,0.7352479022233535,0.7041961748000629
519,0.586522091382754,0.6939384387165571,0.6486429568149636,0.6304457468683727,0.7144919511707648,0.6817553387456939
520,0.5955749075649776,0.7305234162218941,0.6805498848086422,0.626449268378396,0.7318729311145008,0.717768922203833
521,0.6306543031250852,0.7441257149755824,0.695089111525648,0.7000991076661295,0.750244848057472,0.7160534876464163
522,0.5725537495600912,0.735535452234584,0.6941188223578593,0.6499977468037079,0.7393710838627081,0.7026678701680267
523,0.5881936062471246,0.7286195310140713,0.6792498955031752,0.673352887842704,0.738236617194984,0.7048296402028337
524,0.6055419979236357,0.6983102850465028,0.6821789283363523,0.6558535235823252,0.7100121389000524,0.6825637351237673
525,0.6255977195225644,0.7163964737143343,0.7108687992969384,0.6162472915601962,0.7382903581635473,0.721139223661198
526,0.6065531002473842,0.7082195010457303,0.6819021002021943,0.6273799776759942,0.7154351212922221,0.6976939935725339
527,0.5928512078479294,0.7441391468099068,0.6808302334735311,0.7285905713237938,0.7432736620651841,0.7153697156385578
528,0.6021501665860052,0.7390623668939749,0.7272757561281276,0.6211471244884359,0.7440033140483349,0.7154866175712244
529,0.6091808283719901,0.7207421772826499,0.6926022933661871,0.649614524010299,0.7299955800732137,0.6968227079929209
530,0.5752454879647977,0.7521812914569735,0.7032717428388384,0.6541659094707793,0.7558548804651412,0.7508892839970602
531,0.6183638193717665,0.7354474856912026,0.7026989692737841,0.6504223566026035,0.7316048748491543,0.7043930466436337
532,0.5952508317445855,0.727396006427693,0.7093394922125458,0.670689333312577,0.7199445926936895,0.7023311056401347
533,0.614418508457274,0.7454091420944337,0.701111377222095,0.6429548836857764,0.7505967966901008,0.7157054413548762
534,0.5843054045772494,0.7055189138739579,0.6938875798669799,0.6218183944978585,0.7212369307855878,0.6920322394643638
535,0.5975136102611784,0.7624928610239731,0.7415537600168164,0.6607690120048364,0.771777315211862,0.7287736817376581
536,0.5936845154337644,0.7314299943130297,0.6760451452048348,0.6558882694538478,0.7254384838029013,0.701250619701571
537,0.5995690557619999,0.7166503067715121,0.6711888773092577,0.6126833544188481,0.7217361573142828,0.7063679265703453
538,0.5585217649009598,0.7257002276905503,0.680819185040894,0.6347874067738297,0.7270753814564471,0.707330161417628
539,0.5767751263334452,0.7436201060408264,0.6733305559226019,0.6251753215606877,0.7375960943744195,0.7058704362473053
540,0.5925436878778871,0.7608577245561031,0.712164273003034,0.654787497778076,0.759981421659806,0.7292219090383395
541,0.5606719082162309,0.7594273745408273,0.7185408850704396,0.696119644733499,0.7629675863939247,0.7352258291924189
542,0.5596759785421996,0.7373934744678887,0.6891825143205647,0.6159322846982349,0.7308261628251345,0.7200390553517031
543,0.5850213411831,0.7599153459969213,0.7164916376382509,0.658046760725062,0.7571234739311689,0.7246679249149242
544,0.5784729456488386,0.7118536242255505,0.6871846682094402,0.6300262390898625,0.7222888584091152,0.6828102745923174
545,0.5909966891945158,0.7029450791360559,0.6649136912210412,0.6166841575302904,0.7269696206902722,0.703367626955392
546,0.5936612169326381,0.7544605702548322,0.7269669301752164,0.629625345225952,0.7534041149125692,0.7344742763178631
547,0.5983085652774026,0.7290876721456323,0.6747508645382744,0.6334837745039682,0.7251191135669285,0.6933517136366236
548,0.614473158204996,0.7343449177203343,0.7125497280731719,0.6680686149024992,0.7466822277519325,0.711147400815489
549,0.6048636560213315,0.7082942136869825,0.6731530996035486,0.6761347081274779,0.7301399521315816,0.7119322380390336
550,0.6307306739222758,0.7420848592033858,0.6961991492693225,0.672252811182317,0.7402573169239471,0.7031291297483049
551,0.6040002790153111,0.7225968817275289,0.6620511013463674,0.6544594423799014,0.7246679723660095,0.6910845682250697
552,0.5687848639256796,0.6801149844771459,0.6579686909957578,0.6273795830094308,0.6999659362879637,0.6755758372339331
553,0.6099901511406204,0.7169839336748802,0.6669123767579984,0.6784508475253258,0.7115044782814189,0.6849935527462555
554,0.5961383905824266,0.6883678253359642,0.688617798620296,0.62851240680416,0.7061780602197344,0.7044209027977819
555,0.6074683126121327,0.726434708425505,0.6972451831323989,0.6433037033870481,0.7240482710278121,0.7070700668734903
556,0.5902947049144184,0.7343232962324021,0.6779463609052667,0.6180250828903452,0.7290881804286232,0.7039590195285248
557,0.6276781936501225,0.7322552242462805,0.6977994277143819,0.6466551919453402,0.7382341426946454,0.7243873439922597
558,0.5671756237476577,0.7440672774484767,0.7061065081458912,0.6316162987271298,0.7432852040684836,0.7294978645556829
559,0.6290346295684605,0.7261535060503777,0.6729839949179962,0.64756796603528,0.7233520050330989,0.6753260536283907
560,0.5988854125128155,0.6985963734897166,0.6671839119835011,0.6175462774738107,0.705804854088316,0.6796612654151813
561,0.5689948363735008,0.7328402855746371,0.6863947226407043,0.6311587054648631,0.734761153572654,0.7104068594944404
562,0.6020424490610405,0.7375958649635278,0.7058228899546897,0.6889981149674798,0.744426684642988,0.7210096137079696
563,0.5716031186083612,0.7167370044659953,0.6831078446021497,0.6396929847988856,0.7332135549847602,0.7286063978148818
564,0.5622475041428765,0.727410067103363,0.6890630864921041,0.635336073018077,0.7367621988485064,0.6988027507547896
565,0.6026660224994747,0.7139803192139058,0.6717604364428313,0.6298160626436977,0.7292606272407889,0.7032574891911029
566,0.6055934440921791,0.7061650417328209,0.6622250388554882,0.6654215554386481,0.7187196077821326,0.6943300685815752
567,0.5944944535494363,0.7435517549786761,0.6907274195426302,0.6532669600095393,0.73382372322328,0.7030229209129564
568,0.5963205176613,0.7395992917431962,0.7049513519402586,0.6586012867843877,0.7361522912060359,0.7028660775847365
569,0.5987032463505285,0.7498453765669376,0.6937969297694,0.6922531570153241,0.7470467139822983,0.7312505544169499
570,0.5832408765843515,0.7446351656887331,0.702821874986403,0.6823428379738897,0.7404658038514823,0.7247808463475538
571,0.6126722933959479,0.7164151487032526,0.6911893178907438,0.6529080603090938,0.7292331588757416,0.6971696692571705
572,0.6046179063512822,0.7283129211796071,0.698451263832526,0.6337818820866865,0.7368284742477991,0.7039351869906573
573,0.6140029403433797,0.726201606359597,0.7006010714508821,0.6267080377292347,0.7427601878010874,0.7164850526909531
574,0.5803591069007509,0.7312569756496914,0.6884492927302684,0.654616450835631,0.7469567070150233,0.7127839677542691
575,0.5885363587602475,0.7494313149139206,0.6907521983545784,0.6975041283966642,0.753884710305994,0.720224771331137
576,0.5687722252094813,0.705784082369885,0.698083695492949,0.6254931001063875,0.7246575801625467,0.7056263563198039
577,0.5687735911888806,0.682690277671006,0.611669811588073,0.5883612790575622,0.6959406732737546,0.6706861128933764
578,0.5726334321996062,0.7430531480718512,0.6816470073367294,0.6178271055389972,0.7343368861302864,0.7084305641993124
579,0.5738557732718256,0.7125970121065489,0.6785411603991494,0.6220572303186837,0.738972056125282,0.7063810709008493
580,0.593880514351448,0.7280579903227374,0.7099384005793747,0.6880639536567891,0.7378865617840701,0.7113468086851236
581,0.5862611782491565,0.7297484884439273,0.7027367678130284,0.6867355547050363,0.7367254780961942,0.7259673685169715
582,0.5516024185825954,0.7084691719695838,0.6964954499784914,0.5803320301042265,0.7189475976930878,0.704927115040899
583,0.6178628292036441,0.7384182093965678,0.7041671501812959,0.6778182203728791,0.7452956489845325,0.7083674217323318
584,0.5773256149408306,0.7097615966370132,0.6761802159396574,0.6540131989719701,0.7251655599794843,0.6893125588360767
585,0.5946466454879952,0.7322655277325514,0.6973713493082074,0.6527409120623098,0.7488883369678179,0.7128924609078816
586,0.5942619265921637,0.7222795032489487,0.6994861290808595,0.6174314265486067,0.7269901186725478,0.7128455324878915
587,0.6118255044747257,0.7223206508901427,0.6875527591173349,0.6278495114236672,0.7258890048861859,0.7071547380560229
588,0.588668195565756,0.7636754742222099,0.6901391154239284,0.6521771649950384,0.7652401610891079,0.7303664211231993
589,0.5788320157892992,0.7102313993167374,0.6432255121187074,0.6327778827217175,0.6976693667958775,0.6728565199950621
590,0.5765183076562865,0.7077332319183742,0.6667549905857262,0.6491543564614521,0.7384104718312517,0.7082462215507602
591,0.5524131870559634,0.7287357572589448,0.6949845824083505,0.6673199854858919,0.7470832346055302,0.697175279301102
592,0.5745349620307474,0.7614338373492127,0.7010504667748547,0.6552728311742977,0.7564395036755253,0.7241378486831976
593,0.5868321702806104,0.7196878961473638,0.7029374426596803,0.6448389013826028,0.7178983834819155,0.6933437420354316
594,0.6180153982138427,0.719705153755595,0.7139935095541464,0.6275092662475644,0.7483471299471374,0.7236676252113105
595,0.5857823347881647,0.7297339006164993,0.6856966668352763,0.641132928955209,0.7442187207665906,0.7176357020819111
596,0.6201833193336171,0.7207226501539246,0.6797778252238533,0.652904189924232,0.7297501453686408,0.6957461008291462
597,0.5823774665711249,0.757330891068874,0.6823651642493906,0.6642816657043011,0.7549574420493952,0.7172051956082485
598,0.6159008263264999,0.7270269677380112,0.6879795998736844,0.659023923375711,0.7448781490549812,0.7221163040923899
599,0.5807276832385415,0.7626460608249094,0.6948100003929616,0.7335150150872854,0.7641938868743029,0.7248151783870546
600,0.5845830600314346,0.7217459416279398,0.6836694653173035,0.6550305413701649,0.7400792299630901,0.7067487256386287
601,0.6138020786990503,0.716180537462606,0.6790442120014906,0.6918522275123591,0.7220654435890375,0.7023367778860057
602,0.5834292640800707,0.7233447098028725,0.6790059513277958,0.6248933013087421,0.7318713750826218,0.7028522582923324
603,0.5577105945028142,0.722662949576422,0.6660190739903566,0.6027154801751486,0.7307856072292948,0.717533397624531
604,0.5935271743365418,0.7201977676534959,0.6713797660893757,0.6396809367340183,0.716891577606102,0.6910487141656243
605,0.5791244882015362,0.7388509754385513,0.6867500608251431,0.6453234624159789,0.735477943671763,0.7029218144818145
606,0.5825050994548848,0.7247842236169968,0.6989100947709662,0.6612410218099258,0.7282120747649972,0.7004488157371381
607,0.5789183407711334,0.7273123523622639,0.6616741166764779,0.6400665320300774,0.7412597321829664,0.7084071012607043
608,0.6120170348999021,0.7175393496716117,0.6825471693617138,0.6589711912287702,0.7310411637869536,0.7009719353167162
609,0.5987255393078065,0.7148810240440077,0.6990766947019749,0.6338055649201217,0.724869339508813,0.7139624231645629
610,0.6099249571198135,0.7301855125362647,0.7048197889702629,0.670245388840946,0.7259940617356284,0.7087177060859495
611,0.6051053207776618,0.7397094943985236,0.7071177432686644,0.6426268800470267,0.7449749850500537,0.7075826112702335
612,0.5858557870030361,0.7140183674731857,0.6633236680311443,0.6636298606672503,0.72265295751452,0.6987263171143382
613,0.585661983120363,0.718305454198972,0.7000893831383669,0.6231180013955437,0.7386773266261547,0.6962894914404597
614,0.626501867081972,0.7301568680536664,0.6860942972552208,0.6657311971358749,0.7400961176364357,0.707502783496322
615,0.5886350143428942,0.7033188323875829,0.6839967501638349,0.618588416980315,0.7194745956063834,0.7063618344424405
616,0.614746197967207,0.7191210542813116,0.6936327587520044,0.619057589952155,0.7306286650507992,0.7020799764563267
617,0.5490402765955763,0.7317402124697344,0.6806401948911954,0.6412342166975199,0.7312868731973642,0.707347309526475
618,0.6376518596519289,0.7252372357582247,0.6821415632527476,0.7085240164035698,0.7246744152849837,0.6858671685807582
619,0.5726471864720937,0.7137977830864961,0.6732025723052283,0.6492697411378598,0.7226148364747454,0.6860441922840037
620,0.5666160751340955,0.7289687363529092,0.6824554661904612,0.6521119755148486,0.7409128352711166,0.7284175989949715
621,0.5695911621790397,0.7200870960239106,0.7050198865256888,0.6501964198221993,0.7317524289303697,0.7079880827475866
622,0.5952028016106682,0.6730810448841528,0.6669744719425901,0.6138994698713468,0.6817358843240454,0.6657507635504637
623,0.5841803557239607,0.7595300416665394,0.6786127628324082,0.6894134963863794,0.742384856269992,0.7157792947673022
624,0.5791778211892726,0.7469132421823534,0.6794804543327451,0.6337195281267641,0.7442738744128343,0.7252218179587125
625,0.6176811161887118,0.7229106042273661,0.714339273088747,0.6345019190126033,0.7391134128177624,0.7234060419485165
626,0.5811655686668314,0.7249943868951718,0.7100547576975691,0.6300073183327484,0.731791663073705,0.7025551308653695
627,0.6014542625622286,0.7221701998167064,0.6839947508294864,0.6401802358020281,0.7322493736879239,0.7001570549658863
628,0.6088519819538107,0.7303585237368928,0.7129505526210027,0.6314921692987826,0.7363453754403383,0.7108568116961239
629,0.5699780484296089,0.7397458465815274,0.7251417937060601,0.6574985043428851,0.7355630331627773,0.7217445895269211
630,0.6034280388477233,0.7131235347813573,0.6731422483545687,0.6320021303859849,0.7240363527499842,0.6888481173177269
631,0.5685527797852422,0.7249146999873262,0.6859836043602142,0.6503643453526857,0.7356906717504353,0.6931199352168103
632,0.6126543520853751,0.7298942144585668,0.6983426239276808,0.6964378581830941,0.7278679106877962,0.7127763683300041
633,0.55060596974122,0.7092241624210269,0.6975180318366853,0.6099326141469218,0.7244405097290394,0.7120494867188885
634,0.5431679558569188,0.7295983305985211,0.6949086652735161,0.6619102668427834,0.7489973114706083,0.7340978544653394
635,0.6000879690355563,0.7190384714871219,0.6787162012399544,0.625886023324207,0.7153883367993478,0.6917274637892081
636,0.6002507405746239,0.7244994056898103,0.664480773397941,0.6508162958753939,0.7190516435484986,0.6944023556716624
637,0.5625528204215267,0.7369508972192631,0.7075084335502194,0.6063976506444781,0.7395532228303561,0.7276146798071634
638,0.5493856585129062,0.6931547823410442,0.6867698132887492,0.6278733511181398,0.6995612351691157,0.6947529670216096
639,0.6457468598162827,0.7357657509303577,0.7047479066483067,0.6405017533001651,0.7381412004768331,0.7009279031641281
640,0.6043557557058963,0.7327001980943084,0.7114339580503616,0.6355226784248781,0.7471161914070171,0.7197276158762826
641,0.594355836093103,0.7413033224557596,0.6787418040670901,0.7124369474861432,0.7523631727801859,0.7366432204304434
642,0.5606610335297272,0.6826509969340682,0.6590132931124444,0.645483026149081,0.6857964748426496,0.6693872905890255
643,0.602781858331534,0.7440014284273667,0.7109518531958419,0.6265004089145192,0.7548375260850049,0.7126038346161464
644,0.6133280859525255,0.7232185948028788,0.6642757808947232,0.6141205348154753,0.7304055632251639,0.697694441683098
645,0.5923557399918334,0.7467416911717836,0.7194874994498344,0.6372961970004285,0.7540314256007539,0.7263119716867898
646,0.615105913005175,0.7239849474509873,0.7149923781705982,0.6228872923965257,0.7393258594366406,0.7134794402542494
647,0.5897597718917614,0.7279729815231113,0.6831278924032651,0.685105246101813,0.7468398605090046,0.7061997761237431
648,0.5875876004658899,0.7093765128800263,0.6740713381786823,0.6657635451621381,0.6988838753191083,0.6767327324811558
649,0.6239837329393347,0.7293848882515179,0.7014636664123284,0.6343662755444648,0.7460638756697628,0.7104628033711495
650,0.577853752349945,0.7140265961195984,0.7068212361353348,0.6666670910689553,0.7369028629616514,0.7144310133776491
651,0.568191166427271,0.7550525948005555,0.719054608858466,0.6385867699149044,0.7423119839286182,0.7106738864030874
652,0.6316887843447077,0.7435056779838557,0.6977150405133385,0.660914860451298,0.7469943661135877,0.7100018243447317
653,0.6183140619169138,0.7512566570730048,0.6990495681845937,0.6468867156791868,0.7494011562559648,0.7185281831342201
654,0.6009801356199439,0.7214548308256747,0.6806972512139767,0.6200817094392439,0.7317083495937131,0.6741894074351469
655,0.5374436513841176,0.7149659735203503,0.6673033851386794,0.64579499680208,0.7193313856627077,0.6816078960785665
656,0.5463224204718321,0.7316948760861826,0.6995589779193241,0.6670044721614021,0.7324196678195647,0.7044522668104867
657,0.577646036180852,0.7564370798979583,0.6975176321915026,0.703240713670887,0.767985555258256,0.7330441511305507
658,0.6080368102775293,0.711696758369322,0.680916585954779,0.6668895463190567,0.7192806187008093,0.6968811452643678
659,0.611697757824786,0.6884935113304291,0.6765808084278134,0.6400859797337367,0.7072614337479328,0.7124466254629725
660,0.5420055642670703,0.7351508963013741,0.6902426721415461,0.6317613090187363,0.7373976886065252,0.7210370262356366
661,0.5956010749500773,0.7155191624444447,0.6884576124043702,0.6293870197658764,0.7376729733163602,0.7191115995839621
662,0.5963191257497467,0.7235740565307975,0.6886526921289805,0.6175017746654597,0.7229034203608837,0.6969149390366568
663,0.5257190860740238,0.7013922102084963,0.6898004623106638,0.5939317780870857,0.7168766251486197,0.6971467812694642
664,0.6102750016745646,0.7566487681893886,0.7443427996247842,0.63918098371868,0.7641659256901188,0.742866323263838
665,0.589185160664458,0.706636620004035,0.6686204340407583,0.6776164101894048,0.7293872297961718,0.7123884745778044
666,0.560309856977374,0.729126263001236,0.6962038918451736,0.623674885865894,0.7362362722640591,0.6954861616644836
667,0.5991685774957277,0.7216869144973616,0.7161047158727987,0.6135290309624026,0.7371643209746462,0.7157743063714787
668,0.5899709198030212,0.7341333213114664,0.6878630622204047,0.6260589180668958,0.7370631584099957,0.7031953948219897
669,0.6181469284539837,0.7205733581057864,0.7007085704433221,0.6852518245664065,0.7235564424433573,0.7051958568737658
670,0.6318377059842982,0.7248204394366405,0.7194130387168872,0.6403962610745465,0.7388105879582629,0.7266365379233714
671,0.5728700337396176,0.7225122343739129,0.7000779126215612,0.6163655915993717,0.7282275500734186,0.7116351727690385
672,0.6008160200522195,0.7240263363771641,0.6767957554642957,0.6360437476799614,0.7297103469691494,0.6999382904014025
673,0.5883185617845347,0.7063983791226199,0.6525341734818446,0.6633148886514787,0.7200491479978791,0.6868017297349376
674,0.6267373121858641,0.7217216457115041,0.6885460761611302,0.6482282121642146,0.732894601348289,0.7036253196780772
675,0.5880252375914468,0.704419647048213,0.6704209140370309,0.6544108712450083,0.7052103163359078,0.6884944718711109
676,0.621297561942834,0.7634962890390591,0.6788062284542619,0.6465710768003282,0.770662175726484,0.7151606705392085
677,0.6140328658766631,0.7363646622116561,0.6977167384517236,0.6830520097990503,0.7421907081127612,0.7026137002357854
678,0.5928015776446072,0.7361294937279474,0.7069788875941795,0.6191889646177898,0.7365468503340996,0.7032706424324193
679,0.5717752139194763,0.6853041265366587,0.6497488582180498,0.6542656393121439,0.6921816150176204,0.6625881276669684
680,0.5750430064195721,0.6908663538669675,0.6758493411372374,0.6138506569263908,0.7026381630395664,0.6794833515507969
681,0.5820986309953123,0.7438993147203737,0.6999173694869405,0.6406666039329937,0.7398131567186342,0.7186853593183035
682,0.5628505128515154,0.7138852032333087,0.6784379166656392,0.6318221890932281,0.7267081553051249,0.6988595693822999
683,0.5709849749587855,0.7435024177941807,0.7052047718579496,0.6389780114738761,0.7496711926825783,0.7214218117441233
684,0.5105562671701511,0.690806212377148,0.6398927654238387,0.6229072964182298,0.6944382328758288,0.6553105879732105
685,0.5853739576688604,0.7318771921505938,0.7052141798257069,0.6678934373387645,0.7328582638609858,0.7132867207527869
686,0.6128356917815367,0.7072358931567081,0.6879558982594306,0.604969167255186,0.7283839033865627,0.7158496180088126
687,0.6061737023369388,0.7202629457730099,0.7059736542952643,0.6209377047733985,0.7445232211924099,0.7070422756963846
688,0.5970763855183131,0.7124390382138898,0.6857443678609803,0.6740932923727766,0.7225515162647177,0.6997857504541937
689,0.5667294268078275,0.7144062764817244,0.683706928456324,0.614610024970456,0.7187335736672682,0.6981028075689674
690,0.5830511666835854,0.7299089317741944,0.7039057889682924,0.613658227588685,0.7339147829781782,0.7180856022036877
691,0.5724437256883019,0.7142407533934957,0.6748895664724783,0.6225478767207897,0.7169372289356373,0.6999929302127607
692,0.5747145706454304,0.7338025020359217,0.6815655103404902,0.6673287691403857,0.7365596794641893,0.7254077544214959
693,0.6026534000276138,0.7052741751254432,0.674796631904119,0.648263716955032,0.7242662026523284,0.7087519262334541
694,0.5546688059765226,0.7532833776693642,0.6716932875448874,0.6192698593926658,0.7418084550951654,0.7181318074572738
695,0.6380471651522566,0.755978479886507,0.7104503097265205,0.6805454049838034,0.7641510537283277,0.7228022596611557
696,0.6238461320614154,0.7165231049323096,0.6732109248756162,0.6528966061249829,0.728315421322827,0.7007628945635668
697,0.5974916695421508,0.6910361487720381,0.6783281046588313,0.6249333037151727,0.7069450367195694,0.6889649146666477
698,0.6269139105994592,0.7234958907765112,0.6834614349470501,0.6293571289116864,0.741254252920468,0.700009802177542
699,0.5650471669827513,0.722237663777284,0.6954736645108258,0.624839480795444,0.7252804413707575,0.7151978539527399
700,0.5900022390115817,0.697653294442199,0.671107847816867,0.6497296082431837,0.7112899596530926,0.7005368636942192
701,0.5763111933194154,0.7082636240937523,0.6870309827286796,0.6625558848972373,0.7344020627973491,0.700348265103565
702,0.5898181249193037,0.727291021283822,0.7009754969159128,0.707504731288174,0.741619623382499,0.694405202683735
703,0.5962890114849471,0.7517564179282769,0.7267242374610706,0.708470032065972,0.7592319813292334,0.728045785856118
704,0.5929587644293992,0.7243352619643647,0.7136133540068956,0.6621173061090775,0.7386978635147706,0.7281464145988071
705,0.5995996075050365,0.7014934352629777,0.6777067925989996,0.6393262554759955,0.7133912249417891,0.6855990897726685
706,0.6315165709608125,0.7198311416200946,0.7006758663890513,0.6345496849367641,0.7305357848571367,0.7051691450518239
707,0.6078908392086659,0.7290082782811717,0.6699992460738442,0.6395174806422377,0.7254835432121232,0.6975127271450081
708,0.6039990520729709,0.7331921715497246,0.6985898370265767,0.6269781953697476,0.7425426250817097,0.7044181552027118
709,0.6006527771653141,0.756619971093363,0.6944935367058457,0.6331730326244649,0.7560425223240564,0.7209948394960521
710,0.6160373306414263,0.7438946135894932,0.6939740041260406,0.667333264277689,0.7461113103114595,0.7049476753449364
711,0.6070147034241127,0.73746437165854,0.6873045544745333,0.6517881623352647,0.7447672439442233,0.7082715054838593
712,0.5774628194720111,0.7266946883732496,0.6953838593607875,0.6230879933820793,0.7374422895058499,0.6908068654726213
713,0.5813116085300196,0.7266225288235557,0.7087921452027567,0.6439218063755132,0.7406754249591077,0.7167411922535082
714,0.5868303727112617,0.7253986240648368,0.7066194878782385,0.6170000031671959,0.7180617221452559,0.686578671066578
715,0.590200353527545,0.7507139601260806,0.6940675383334914,0.6289894055453996,0.7537881893682855,0.7264746905142987
716,0.6040552473279933,0.7107283889383472,0.7044631982341135,0.6237363612281612,0.7248403811464059,0.6990272778073874
717,0.557356365735783,0.7379088286538137,0.6863026010151574,0.6029382994502062,0.7389541085301171,0.7224417598887471
718,0.603686543689096,0.7061566890916244,0.6742437590002149,0.6734714630392769,0.738697822477309,0.7169436346776134
719,0.5530072981760649,0.7144777026436753,0.7118866327655369,0.6070337338779955,0.7233072668008853,0.7140270544582036
720,0.6257198206304196,0.71823149653331,0.6678889360333147,0.6722076264186176,0.7160501955548487,0.6764273506900993
721,0.6151026495799347,0.747253512569117,0.7041648837812515,0.6208821093017458,0.7535900619612749,0.7150422711734347
722,0.6347253946131737,0.7253680119221608,0.6900763591458917,0.6536471346353232,0.7340768483142677,0.6932963338816157
723,0.5234782855071258,0.7255062373698207,0.6594153527306934,0.6021275880925125,0.7114887683692694,0.6921333849648499
724,0.6379329683425519,0.756364445317548,0.7151348305481748,0.6998157949433211,0.7569915386801819,0.7138151744844619
725,0.5948326151707696,0.7093210745490653,0.6599001056847464,0.6180776136285817,0.7306677587455542,0.6951263003127727
726,0.5928818064922086,0.7483285835466243,0.7154007556110492,0.6973203220127233,0.7417691822977208,0.7180545792140125
727,0.601775432557764,0.7162846480483025,0.7001533468175998,0.6358509032236515,0.7448233390185413,0.7153826544717093
728,0.5996407389402649,0.757715535942856,0.7043369654484636,0.6877325221022619,0.7592200666796428,0.723338532194057
729,0.5916074362521775,0.7197449157671161,0.6717996460051617,0.6564013026142331,0.7193897908221378,0.6913883884284644
730,0.5818593831637977,0.7107096006337343,0.7244109602460395,0.6120046483484864,0.7378102641196786,0.7184742422163616
731,0.6169104866977657,0.7203463698313508,0.7194301769901603,0.6436560903795966,0.7428774633008676,0.7220185140394312
732,0.5960795321960838,0.7202226335195492,0.7051319447491549,0.611193897893156,0.7320627387182757,0.7157076077283688
733,0.6040417402448414,0.7175065467024981,0.6814625956955982,0.6398185648279112,0.7332388999866009,0.7019356159888146
734,0.6084473196720802,0.7309593764494238,0.7043695096543718,0.6750245472888141,0.7315604343584209,0.7078805303894248
735,0.6074792514001356,0.7262535896517177,0.6745708546001776,0.6804811756570466,0.7272348710356494,0.6804605234447121
736,0.6287108568713277,0.7173736179779621,0.6736049473778621,0.6328699111387244,0.737199051776931,0.6934364404191429
737,0.5906479356617578,0.7287688926376831,0.6759978505565774,0.6396695702376596,0.7246796389157265,0.6924200772033379
738,0.6156165077647385,0.7244452097559876,0.6722574907968756,0.638893422237286,0.7289371499487514,0.6988990090986057
739,0.6104950571895676,0.719300148151287,0.6620827740996628,0.6779791698925693,0.71827092258842,0.6908375551292918
740,0.6086193600601394,0.7279214153172519,0.6950119857093282,0.6399000527340136,0.7475973112681659,0.7143566916268128
741,0.5613343436599567,0.7220942053907414,0.7057620458777991,0.6294009996407732,0.732266491469659,0.7103374717241586
742,0.6105080270236918,0.7377954151015403,0.6774563770354989,0.7016476073914035,0.7532240557871889,0.719286721838876
743,0.5955446573974849,0.7305905035982567,0.6920611917213497,0.6670517709437401,0.7352709005354385,0.6962407598045759
744,0.5946144309462829,0.6971339794019572,0.6871311294997994,0.6299328862885378,0.7136432219771911,0.7011614810797103
745,0.5473426023547708,0.7104530365242032,0.6870259740522099,0.6523077351483598,0.7242209602319628,0.7011032611907579
746,0.573514763983643,0.7576769207361208,0.7076077084159896,0.6755306485123571,0.7521610471070247,0.7302207427378438
747,0.5670343100855189,0.7149404197439453,0.6669954876496841,0.6123256942515175,0.7209782857279122,0.6849363343042663
748,0.5861465236238294,0.7064881890402834,0.6679876579249676,0.6144940311067111,0.7149781171298356,0.7003491325946686
749,0.5888195240373437,0.7119412734597035,0.69287529372307,0.6680958330503143,0.7165979858248982,0.692169409472343
750,0.6118081242625111,0.7208788305672135,0.6945450243677082,0.688055165275293,0.7260889221265763,0.7066391645786809
751,0.5474148383177501,0.715571514251795,0.6901759607196393,0.6236414258073608,0.7312671024827778,0.698028673316376
752,0.5442687008412345,0.715454209065099,0.6689923291713961,0.6022003799033533,0.700050609857737,0.6766096750889267
753,0.6160099149327334,0.7183333574490871,0.6938567295585429,0.6241334392295617,0.7236899954081475,0.701908790028486
